name,width,height,date,latitude,longitude,category_id,genus,specific_epithet,image_name,sub_dir,day,label,filepath
Cyclocybe parasitica,500,375,2015-02-14,-45.85315,170.51036,5577,Cyclocybe,parasitica,880863cd-4bbf-47ac-8db8-9d4725a57444.jpg,05577_Cyclocybe_parasitica,45,218,train_mini/05577_Cyclocybe_parasitica/880863cd-4bbf-47ac-8db8-9d4725a57444.jpg
Candelaria concolor,500,375,2015-03-03,40.48096,-74.43436,5396,Candelaria,concolor,c895a49d-02b4-44ec-9cf5-7f7ed72d875b.jpg,05396_Candelaria_concolor,62,74,train_mini/05396_Candelaria_concolor/c895a49d-02b4-44ec-9cf5-7f7ed72d875b.jpg
Clathrus columnatus,281,500,2015-03-06,30.41551,-88.54279,5643,Clathrus,columnatus,3bcedee3-bd41-46f1-ab6a-56797d898e10.jpg,05643_Clathrus_columnatus,65,117,train_mini/05643_Clathrus_columnatus/3bcedee3-bd41-46f1-ab6a-56797d898e10.jpg
Psathyrella candolleana,500,375,2015-02-18,37.42537,-122.17808,5573,Psathyrella,candolleana,fee58848-149e-461c-8175-7e8ed66caeda.jpg,05573_Psathyrella_candolleana,49,115,train_mini/05573_Psathyrella_candolleana/fee58848-149e-461c-8175-7e8ed66caeda.jpg
Teloschistes exilis,500,500,2015-03-08,30.34574,-97.62635,5440,Teloschistes,exilis,8bb47cc0-4406-4884-8b96-899c22cffe9a.jpg,05440_Teloschistes_exilis,67,224,train_mini/05440_Teloschistes_exilis/8bb47cc0-4406-4884-8b96-899c22cffe9a.jpg
Xylobolus frustulatus,500,375,2015-03-09,40.09427,-85.62443,5714,Xylobolus,frustulatus,18e24f71-c71e-4f27-b4f0-f38e1fa29b06.jpg,05714_Xylobolus_frustulatus,68,337,train_mini/05714_Xylobolus_frustulatus/18e24f71-c71e-4f27-b4f0-f38e1fa29b06.jpg
Agrocybe praecox,375,500,2015-02-27,37.41965,-122.16835,5576,Agrocybe,praecox,9d8b35b5-f031-4b8b-8a41-e2dca5661838.jpg,05576_Agrocybe_praecox,58,310,train_mini/05576_Agrocybe_praecox/9d8b35b5-f031-4b8b-8a41-e2dca5661838.jpg
Punctelia rudecta,375,500,2015-03-11,40.48016,-74.43669,5418,Punctelia,rudecta,df889f9f-651a-45b9-b83a-5572edb8d47b.jpg,05418_Punctelia_rudecta,70,73,train_mini/05418_Punctelia_rudecta/df889f9f-651a-45b9-b83a-5572edb8d47b.jpg
Psathyrella candolleana,500,375,2015-03-11,37.4212,-122.16216,5573,Psathyrella,candolleana,ae6d6ab3-e3d0-4a6e-941a-f5136037d075.jpg,05573_Psathyrella_candolleana,70,115,train_mini/05573_Psathyrella_candolleana/ae6d6ab3-e3d0-4a6e-941a-f5136037d075.jpg
Laccaria laccata,500,500,2015-03-11,37.42066,-122.17725,5515,Laccaria,laccata,5eca2340-1c46-45ae-8c5e-fb5de6c9336d.jpg,05515_Laccaria_laccata,70,32,train_mini/05515_Laccaria_laccata/5eca2340-1c46-45ae-8c5e-fb5de6c9336d.jpg
Phyllotopsis nidulans,500,333,2015-03-14,32.69506,-94.11298,5561,Phyllotopsis,nidulans,eacb3fae-ce6d-431b-98dd-28a1965ee42a.jpg,05561_Phyllotopsis_nidulans,73,71,train_mini/05561_Phyllotopsis_nidulans/eacb3fae-ce6d-431b-98dd-28a1965ee42a.jpg
Annulohypoxylon thouarsianum,500,375,2015-03-14,38.36747,-122.50757,5468,Annulohypoxylon,thouarsianum,efcd331f-b4e6-4bc1-96cc-eee058ccccd9.jpg,05468_Annulohypoxylon_thouarsianum,73,126,train_mini/05468_Annulohypoxylon_thouarsianum/efcd331f-b4e6-4bc1-96cc-eee058ccccd9.jpg
Trametes conchifer,500,375,2015-03-15,40.47461,-74.52655,5691,Trametes,conchifer,533409b9-5fbf-4296-82e6-c116b4159f7a.jpg,05691_Trametes_conchifer,74,219,train_mini/05691_Trametes_conchifer/533409b9-5fbf-4296-82e6-c116b4159f7a.jpg
Peltigera praetextata,500,333,2015-03-14,41.23526,-122.02518,5433,Peltigera,praetextata,a4ea5175-be4b-4275-8d6b-d63c7105afb2.jpg,05433_Peltigera_praetextata,73,285,train_mini/05433_Peltigera_praetextata/a4ea5175-be4b-4275-8d6b-d63c7105afb2.jpg
Phlyctis argena,500,375,2015-03-19,41.22805,-74.46053,5428,Phlyctis,argena,9980d0c9-fd05-4782-97ca-e8c02afc4d5c.jpg,05428_Phlyctis_argena,78,142,train_mini/05428_Phlyctis_argena/9980d0c9-fd05-4782-97ca-e8c02afc4d5c.jpg
Cladonia evansii,375,500,2015-03-13,40.05507,-74.43991,5400,Cladonia,evansii,29ffad81-229b-4674-b142-bb86d749ed98.jpg,05400_Cladonia_evansii,72,128,train_mini/05400_Cladonia_evansii/29ffad81-229b-4674-b142-bb86d749ed98.jpg
Ganoderma oregonense,500,375,2015-03-20,45.79825,-122.57326,5680,Ganoderma,oregonense,7a5222e6-13ac-4fec-bd3c-a65b8b2b2e83.jpg,05680_Ganoderma_oregonense,79,19,train_mini/05680_Ganoderma_oregonense/7a5222e6-13ac-4fec-bd3c-a65b8b2b2e83.jpg
Phlyctis argena,500,375,2015-03-21,40.71114,-74.49431,5428,Phlyctis,argena,08f7bdf4-10d6-44a0-ad47-3830b423157c.jpg,05428_Phlyctis_argena,80,142,train_mini/05428_Phlyctis_argena/08f7bdf4-10d6-44a0-ad47-3830b423157c.jpg
Entoloma hochstetteri,383,500,2015-03-12,-46.9286,168.1241,5511,Entoloma,hochstetteri,a41bd584-b0a8-4940-b2d5-14b8a3111fc4.jpg,05511_Entoloma_hochstetteri,71,238,train_mini/05511_Entoloma_hochstetteri/a41bd584-b0a8-4940-b2d5-14b8a3111fc4.jpg
Sarcoscypha austriaca,500,375,2015-03-22,35.70137,-83.79765,5460,Sarcoscypha,austriaca,52dbee12-b420-42df-8fac-19cacb12b785.jpg,05460_Sarcoscypha_austriaca,81,127,train_mini/05460_Sarcoscypha_austriaca/52dbee12-b420-42df-8fac-19cacb12b785.jpg
Lentinus arcularius,500,500,2015-03-21,33.06277,-96.98478,5684,Lentinus,arcularius,a40a2e81-e8a2-476d-90b8-11d828e48cc0.jpg,05684_Lentinus_arcularius,80,75,train_mini/05684_Lentinus_arcularius/a40a2e81-e8a2-476d-90b8-11d828e48cc0.jpg
Suillus luteus,500,375,2015-03-23,-45.77928,170.70441,5617,Suillus,luteus,ef446dfe-3c38-4353-af29-de4b6ae3ed32.jpg,05617_Suillus_luteus,82,208,train_mini/05617_Suillus_luteus/ef446dfe-3c38-4353-af29-de4b6ae3ed32.jpg
Candelaria concolor,500,375,2015-04-15,39.10122,-76.8997,5396,Candelaria,concolor,3eadf599-414e-4956-83df-a3563d407fd0.jpg,05396_Candelaria_concolor,105,74,train_mini/05396_Candelaria_concolor/3eadf599-414e-4956-83df-a3563d407fd0.jpg
Coprinopsis picacea,500,375,2006-09-16,40.00786,-75.30624,5566,Coprinopsis,picacea,cab4772a-435a-4d19-b8fa-fc36aa6a1bf9.jpg,05566_Coprinopsis_picacea,259,267,train_mini/05566_Coprinopsis_picacea/cab4772a-435a-4d19-b8fa-fc36aa6a1bf9.jpg
Myxarium nucleatum,500,333,2015-03-27,-36.86396,174.82191,5596,Myxarium,nucleatum,d2e89596-7961-4e0a-bd70-88ca6ffc94b1.jpg,05596_Myxarium_nucleatum,86,95,train_mini/05596_Myxarium_nucleatum/d2e89596-7961-4e0a-bd70-88ca6ffc94b1.jpg
Caloscypha fulgens,500,374,2015-03-27,38.71328,-120.5677,5452,Caloscypha,fulgens,00d84746-e975-4b9f-a911-d203d8e39bd9.jpg,05452_Caloscypha_fulgens,86,133,train_mini/05452_Caloscypha_fulgens/00d84746-e975-4b9f-a911-d203d8e39bd9.jpg
Inonotus obliquus,375,500,2015-03-28,44.44813,-74.27623,5635,Inonotus,obliquus,2524139c-c4a1-461b-9c42-7efa89f10d2a.jpg,05635_Inonotus_obliquus,87,249,train_mini/05635_Inonotus_obliquus/2524139c-c4a1-461b-9c42-7efa89f10d2a.jpg
Abortiporus biennis,500,333,2014-11-15,50.8017,-1.40329,5667,Abortiporus,biennis,e8c2ba22-057b-414c-998b-db80984da8e8.jpg,05667_Abortiporus_biennis,319,319,train_mini/05667_Abortiporus_biennis/e8c2ba22-057b-414c-998b-db80984da8e8.jpg
Hygrocybe coccinea,500,333,2014-11-15,50.8017,-1.40329,5518,Hygrocybe,coccinea,218197db-5bbc-40f8-92b4-72891b2b7cc6.jpg,05518_Hygrocybe_coccinea,319,28,train_mini/05518_Hygrocybe_coccinea/218197db-5bbc-40f8-92b4-72891b2b7cc6.jpg
Hygrocybe conica,500,333,2014-11-15,50.8017,-1.40329,5519,Hygrocybe,conica,902b45f5-742d-4182-9252-f5ce234b6ebd.jpg,05519_Hygrocybe_conica,319,90,train_mini/05519_Hygrocybe_conica/902b45f5-742d-4182-9252-f5ce234b6ebd.jpg
Gliophorus psittacinus,500,333,2014-11-15,50.8017,-1.40329,5517,Gliophorus,psittacinus,72bafc02-94fe-40e0-a760-e7657b73605b.jpg,05517_Gliophorus_psittacinus,319,62,train_mini/05517_Gliophorus_psittacinus/72bafc02-94fe-40e0-a760-e7657b73605b.jpg
Mycena pura,500,333,2014-11-15,50.8017,-1.40329,5539,Mycena,pura,fcd3d55b-3486-4d3e-8fc5-b13a3386b8f4.jpg,05539_Mycena_pura,319,20,train_mini/05539_Mycena_pura/fcd3d55b-3486-4d3e-8fc5-b13a3386b8f4.jpg
Aseroe rubra,500,281,2015-03-27,-43.81628,173.02158,5641,Aseroe,rubra,5de3579f-3a32-4366-b26b-238b3394204b.jpg,05641_Aseroe_rubra,86,116,train_mini/05641_Aseroe_rubra/5de3579f-3a32-4366-b26b-238b3394204b.jpg
Phellinus tremulae,500,335,2015-04-03,60.46273,-151.07549,5637,Phellinus,tremulae,66973e68-8081-478d-b467-3467a3a81a8d.jpg,05637_Phellinus_tremulae,93,257,train_mini/05637_Phellinus_tremulae/66973e68-8081-478d-b467-3467a3a81a8d.jpg
Lactarius indigo,500,333,2015-04-03,19.51602,-96.93987,5705,Lactarius,indigo,4072cb7d-be1a-4dd1-a7b0-c8a72a9b6be3.jpg,05705_Lactarius_indigo,93,21,train_mini/05705_Lactarius_indigo/4072cb7d-be1a-4dd1-a7b0-c8a72a9b6be3.jpg
Suillus granulatus,500,492,2015-04-01,-41.06464,175.35182,5616,Suillus,granulatus,11298b11-7b0e-41d3-9190-ffb415d748a3.jpg,05616_Suillus_granulatus,91,8,train_mini/05616_Suillus_granulatus/11298b11-7b0e-41d3-9190-ffb415d748a3.jpg
Suillus granulatus,500,375,2015-04-07,-39.69659,176.90129,5616,Suillus,granulatus,542914e3-b139-457f-a124-bbb5e2f60806.jpg,05616_Suillus_granulatus,97,8,train_mini/05616_Suillus_granulatus/542914e3-b139-457f-a124-bbb5e2f60806.jpg
Sarcoscypha coccinea,500,335,2015-04-08,44.38107,-73.25072,5461,Sarcoscypha,coccinea,ae72a978-8dd4-4006-8a6b-a3533ac3c733.jpg,05461_Sarcoscypha_coccinea,98,151,train_mini/05461_Sarcoscypha_coccinea/ae72a978-8dd4-4006-8a6b-a3533ac3c733.jpg
Clitocybe nebularis,373,500,2015-04-05,-39.0464,175.58591,5588,Clitocybe,nebularis,565a549a-df5a-4cff-a5a5-7a8340f98996.jpg,05588_Clitocybe_nebularis,95,67,train_mini/05588_Clitocybe_nebularis/565a549a-df5a-4cff-a5a5-7a8340f98996.jpg
Psathyrella candolleana,375,500,2015-03-27,-40.90653,175.47571,5573,Psathyrella,candolleana,835cdf7f-e2b4-4447-9e62-0bf347874bc0.jpg,05573_Psathyrella_candolleana,86,115,train_mini/05573_Psathyrella_candolleana/835cdf7f-e2b4-4447-9e62-0bf347874bc0.jpg
Hydnellum peckii,500,375,2014-11-10,38.09502,-122.8705,5716,Hydnellum,peckii,67d02017-1139-447a-b1ca-771f19c04a59.jpg,05716_Hydnellum_peckii,314,4,train_mini/05716_Hydnellum_peckii/67d02017-1139-447a-b1ca-771f19c04a59.jpg
Entoloma hochstetteri,334,500,2015-04-11,-38.0899,176.11195,5511,Entoloma,hochstetteri,64d651bd-1c0b-4eb6-b5d9-3e2256ba727d.jpg,05511_Entoloma_hochstetteri,101,238,train_mini/05511_Entoloma_hochstetteri/64d651bd-1c0b-4eb6-b5d9-3e2256ba727d.jpg
Sarcoscypha coccinea,300,260,2006-04-02,44.17424,19.97945,5461,Sarcoscypha,coccinea,5ecc3014-f7bd-4d4d-a58b-2528e9e0ff73.jpg,05461_Sarcoscypha_coccinea,92,151,train_mini/05461_Sarcoscypha_coccinea/5ecc3014-f7bd-4d4d-a58b-2528e9e0ff73.jpg
Laetiporus sulphureus,300,485,2001-09-21,42.79815,19.44872,5662,Laetiporus,sulphureus,17ca9626-8bfb-46e7-88e5-3360362feb0e.jpg,05662_Laetiporus_sulphureus,264,147,train_mini/05662_Laetiporus_sulphureus/17ca9626-8bfb-46e7-88e5-3360362feb0e.jpg
Parmotrema hypotropum,500,375,2015-04-05,40.37859,-74.74902,5415,Parmotrema,hypotropum,26cb3b00-e2fd-4e25-a006-87cd9e7a7ca2.jpg,05415_Parmotrema_hypotropum,95,146,train_mini/05415_Parmotrema_hypotropum/26cb3b00-e2fd-4e25-a006-87cd9e7a7ca2.jpg
Fomitopsis betulina,375,500,2015-04-22,39.88227,-74.51117,5652,Fomitopsis,betulina,adcf3904-3871-4455-b8a4-f32ea6e79b20.jpg,05652_Fomitopsis_betulina,112,170,train_mini/05652_Fomitopsis_betulina/adcf3904-3871-4455-b8a4-f32ea6e79b20.jpg
Battarrea phalloides,500,375,2015-04-17,37.86966,-122.31949,5475,Battarrea,phalloides,b0ee4245-e5ab-4cab-8a7d-b2cb491e03ea.jpg,05475_Battarrea_phalloides,107,119,train_mini/05475_Battarrea_phalloides/b0ee4245-e5ab-4cab-8a7d-b2cb491e03ea.jpg
Hygrocybe coccinea,500,361,1987-10-31,44.47795,8.48072,5518,Hygrocybe,coccinea,dfc3ce52-e658-4616-9896-cbe3a97f2e84.jpg,05518_Hygrocybe_coccinea,304,28,train_mini/05518_Hygrocybe_coccinea/dfc3ce52-e658-4616-9896-cbe3a97f2e84.jpg
Leucocoprinus birnbaumii,373,500,2015-04-25,29.98911,-97.87723,5482,Leucocoprinus,birnbaumii,d7caa28e-7044-45b2-97db-01856aae17d4.jpg,05482_Leucocoprinus_birnbaumii,115,160,train_mini/05482_Leucocoprinus_birnbaumii/d7caa28e-7044-45b2-97db-01856aae17d4.jpg
Battarrea phalloides,500,375,2015-04-25,37.58988,-122.32169,5475,Battarrea,phalloides,bf1dd467-cb20-4ffa-b0b6-d405d62514bc.jpg,05475_Battarrea_phalloides,115,119,train_mini/05475_Battarrea_phalloides/bf1dd467-cb20-4ffa-b0b6-d405d62514bc.jpg
Coprinus comatus,500,375,2015-04-25,41.95367,-87.65314,5479,Coprinus,comatus,be5ece78-f918-4e63-a83a-6bba1c6eafe1.jpg,05479_Coprinus_comatus,115,294,train_mini/05479_Coprinus_comatus/be5ece78-f918-4e63-a83a-6bba1c6eafe1.jpg
Trametes versicolor,500,375,2015-04-21,34.21553,-118.15356,5695,Trametes,versicolor,12569a13-c3e9-4e4c-8cf8-baf126114240.jpg,05695_Trametes_versicolor,111,58,train_mini/05695_Trametes_versicolor/12569a13-c3e9-4e4c-8cf8-baf126114240.jpg
Suillus granulatus,500,333,2015-04-26,32.69826,-94.11087,5616,Suillus,granulatus,fb4330db-ea5a-4697-bade-f4bc2d1271a3.jpg,05616_Suillus_granulatus,116,8,train_mini/05616_Suillus_granulatus/fb4330db-ea5a-4697-bade-f4bc2d1271a3.jpg
Trametes sanguinea,500,333,2015-01-17,28.62043,-82.35273,5694,Trametes,sanguinea,7452d78f-796c-4cc4-9f32-52661c9efde2.jpg,05694_Trametes_sanguinea,17,41,train_mini/05694_Trametes_sanguinea/7452d78f-796c-4cc4-9f32-52661c9efde2.jpg
Herpothallon rubrocinctum,500,333,2015-01-16,28.62446,-82.35767,5388,Herpothallon,rubrocinctum,8acff645-131f-4e3e-889c-30f5864ffd74.jpg,05388_Herpothallon_rubrocinctum,16,166,train_mini/05388_Herpothallon_rubrocinctum/8acff645-131f-4e3e-889c-30f5864ffd74.jpg
Cyclocybe parasitica,500,338,1985-02-10,-43.8009,-176.35358,5577,Cyclocybe,parasitica,37a81c0a-e75f-443d-b09d-fbe30a90c5e2.jpg,05577_Cyclocybe_parasitica,41,218,train_mini/05577_Cyclocybe_parasitica/37a81c0a-e75f-443d-b09d-fbe30a90c5e2.jpg
Battarrea phalloides,375,500,2015-05-09,37.77083,-122.46274,5475,Battarrea,phalloides,ab8a3ee0-4884-4654-9da3-f56f17d8ca3e.jpg,05475_Battarrea_phalloides,129,119,train_mini/05475_Battarrea_phalloides/ab8a3ee0-4884-4654-9da3-f56f17d8ca3e.jpg
Mycena interrupta,500,334,2013-05-17,-41.17801,175.00102,5537,Mycena,interrupta,eef33855-f2cf-41a3-922a-75ec30ac4b4e.jpg,05537_Mycena_interrupta,137,242,train_mini/05537_Mycena_interrupta/eef33855-f2cf-41a3-922a-75ec30ac4b4e.jpg
Teloschistes flavicans,500,333,2012-06-24,33.40472,-118.41583,5441,Teloschistes,flavicans,9b949092-7601-468d-8008-de1dd4c723c0.jpg,05441_Teloschistes_flavicans,176,202,train_mini/05441_Teloschistes_flavicans/9b949092-7601-468d-8008-de1dd4c723c0.jpg
Flammulina velutipes,333,500,2015-05-09,-45.85061,170.49922,5552,Flammulina,velutipes,d5febd3e-5e4c-41fa-82bf-8e3c50ca9d77.jpg,05552_Flammulina_velutipes,129,112,train_mini/05552_Flammulina_velutipes/d5febd3e-5e4c-41fa-82bf-8e3c50ca9d77.jpg
Macrolepiota clelandii,332,500,2008-05-14,-37.43116,174.85106,5484,Macrolepiota,clelandii,03090849-aa4f-4653-a8f3-27c5f93f525d.jpg,05484_Macrolepiota_clelandii,135,132,train_mini/05484_Macrolepiota_clelandii/03090849-aa4f-4653-a8f3-27c5f93f525d.jpg
Acarospora socialis,375,500,2015-05-09,34.86237,-118.69956,5391,Acarospora,socialis,66202856-486a-41ba-a741-539165d23f24.jpg,05391_Acarospora_socialis,129,24,train_mini/05391_Acarospora_socialis/66202856-486a-41ba-a741-539165d23f24.jpg
Amanita citrina,500,361,1987-10-10,44.9249,8.10372,5489,Amanita,citrina,65a846de-a5b9-411e-9073-2ac308e674bf.jpg,05489_Amanita_citrina,283,266,train_mini/05489_Amanita_citrina/65a846de-a5b9-411e-9073-2ac308e674bf.jpg
Amanita rubescens,500,360,1986-10-05,44.9249,8.10372,5498,Amanita,rubescens,efd8cf7d-3b7b-4de6-9213-5770e2b73da8.jpg,05498_Amanita_rubescens,278,80,train_mini/05498_Amanita_rubescens/efd8cf7d-3b7b-4de6-9213-5770e2b73da8.jpg
Climacodon septentrionalis,500,375,2014-09-20,60.213,24.86108,5672,Climacodon,septentrionalis,d02a4f9f-4321-4138-ba73-7dbdd048478f.jpg,05672_Climacodon_septentrionalis,263,278,train_mini/05672_Climacodon_septentrionalis/d02a4f9f-4321-4138-ba73-7dbdd048478f.jpg
Leucoagaricus americanus,338,500,2015-05-11,30.6954,-97.68829,5480,Leucoagaricus,americanus,e8c10365-f84b-4831-9523-ffecff816047.jpg,05480_Leucoagaricus_americanus,131,273,train_mini/05480_Leucoagaricus_americanus/e8c10365-f84b-4831-9523-ffecff816047.jpg
Letharia columbiana,500,375,2015-05-02,37.72762,-119.54327,5412,Letharia,columbiana,f182cb28-4b68-488a-8ef5-5b0911de73b1.jpg,05412_Letharia_columbiana,122,217,train_mini/05412_Letharia_columbiana/f182cb28-4b68-488a-8ef5-5b0911de73b1.jpg
Allodus podophylli,500,375,2015-05-10,40.42169,-74.97937,5722,Allodus,podophylli,385ec4b3-93e2-4ec0-8db8-d8f76e1ff1e6.jpg,05722_Allodus_podophylli,130,131,train_mini/05722_Allodus_podophylli/385ec4b3-93e2-4ec0-8db8-d8f76e1ff1e6.jpg
Roridomyces austrororidus,500,434,2015-05-10,-36.9173,174.93854,5541,Roridomyces,austrororidus,55ec96ce-e515-4156-b0ad-233acd8549de.jpg,05541_Roridomyces_austrororidus,130,227,train_mini/05541_Roridomyces_austrororidus/55ec96ce-e515-4156-b0ad-233acd8549de.jpg
Teloschistes chrysophthalmus,375,500,2015-05-16,32.5872,-97.09839,5439,Teloschistes,chrysophthalmus,ef00a4e8-4d90-43f5-bde2-723d4ee56673.jpg,05439_Teloschistes_chrysophthalmus,136,134,train_mini/05439_Teloschistes_chrysophthalmus/ef00a4e8-4d90-43f5-bde2-723d4ee56673.jpg
Vulpicida pinastri,352,500,2015-05-13,60.64003,15.63354,5422,Vulpicida,pinastri,befc5373-3fba-46e6-bc7d-f83e3c2e9afd.jpg,05422_Vulpicida_pinastri,133,324,train_mini/05422_Vulpicida_pinastri/befc5373-3fba-46e6-bc7d-f83e3c2e9afd.jpg
Tremella fuciformis,500,333,2015-05-17,30.2514,-97.81639,5727,Tremella,fuciformis,6048b16f-e40d-46bf-86b5-c58e3d856958.jpg,05727_Tremella_fuciformis,137,52,train_mini/05727_Tremella_fuciformis/6048b16f-e40d-46bf-86b5-c58e3d856958.jpg
Punctelia rudecta,375,500,2015-05-19,39.22651,-76.74712,5418,Punctelia,rudecta,3eb3e490-b8ac-48c9-b5fe-e151448a5a8a.jpg,05418_Punctelia_rudecta,139,73,train_mini/05418_Punctelia_rudecta/3eb3e490-b8ac-48c9-b5fe-e151448a5a8a.jpg
Amanita augusta,375,500,2010-02-04,37.81541,-122.16154,5487,Amanita,augusta,7334be3b-784e-41ee-b0d5-35e0d006ad66.jpg,05487_Amanita_augusta,35,207,train_mini/05487_Amanita_augusta/7334be3b-784e-41ee-b0d5-35e0d006ad66.jpg
Cerioporus squamosus,500,376,2012-05-16,60.22018,25.00274,5673,Cerioporus,squamosus,7f0e87af-0b5a-4caf-936f-0e26878ce571.jpg,05673_Cerioporus_squamosus,137,292,train_mini/05673_Cerioporus_squamosus/7f0e87af-0b5a-4caf-936f-0e26878ce571.jpg
Entoloma hochstetteri,500,375,2015-05-21,-41.32269,174.99852,5511,Entoloma,hochstetteri,3f436372-a110-41d5-accf-d8003e32e4cb.jpg,05511_Entoloma_hochstetteri,141,238,train_mini/05511_Entoloma_hochstetteri/3f436372-a110-41d5-accf-d8003e32e4cb.jpg
Favolaschia calocera,375,500,2015-05-22,-41.32876,174.96675,5533,Favolaschia,calocera,084562ef-aea3-443b-a52e-1a3ce82c5bcd.jpg,05533_Favolaschia_calocera,142,50,train_mini/05533_Favolaschia_calocera/084562ef-aea3-443b-a52e-1a3ce82c5bcd.jpg
Porodaedalea pini,500,375,2015-05-23,48.43476,-123.45219,5638,Porodaedalea,pini,a7cf2787-b95b-4043-bf4a-33a1121c6076.jpg,05638_Porodaedalea_pini,143,220,train_mini/05638_Porodaedalea_pini/a7cf2787-b95b-4043-bf4a-33a1121c6076.jpg
Dibaeis arcuata,500,375,2015-05-17,-41.31098,174.74335,5434,Dibaeis,arcuata,fcb68661-3e21-4863-909a-817612ce8a2e.jpg,05434_Dibaeis_arcuata,137,66,train_mini/05434_Dibaeis_arcuata/fcb68661-3e21-4863-909a-817612ce8a2e.jpg
Chrysothrix candelaris,500,331,2015-05-24,-43.64414,172.46562,5389,Chrysothrix,candelaris,64852149-a406-4b97-a501-f61efdae3b78.jpg,05389_Chrysothrix_candelaris,144,309,train_mini/05389_Chrysothrix_candelaris/64852149-a406-4b97-a501-f61efdae3b78.jpg
Mutinus elegans,333,500,2015-05-23,39.18361,-96.57167,5647,Mutinus,elegans,a1e7080f-f48a-418d-864d-23f6109678f6.jpg,05647_Mutinus_elegans,143,136,train_mini/05647_Mutinus_elegans/a1e7080f-f48a-418d-864d-23f6109678f6.jpg
Tremella fuciformis,500,375,2015-05-14,-41.80718,172.84843,5727,Tremella,fuciformis,754fca14-d2ec-42e9-9e80-1fa212d3665e.jpg,05727_Tremella_fuciformis,134,52,train_mini/05727_Tremella_fuciformis/754fca14-d2ec-42e9-9e80-1fa212d3665e.jpg
Ricasolia quercizans,500,375,2013-04-25,43.7781,-73.909,5431,Ricasolia,quercizans,91d30b82-7909-4087-b072-78879c80ab77.jpg,05431_Ricasolia_quercizans,115,252,train_mini/05431_Ricasolia_quercizans/91d30b82-7909-4087-b072-78879c80ab77.jpg
Auricularia cornea,437,500,2015-05-17,-41.14434,174.99321,5593,Auricularia,cornea,b1a3aca6-dfc1-420e-8586-1af9029040d8.jpg,05593_Auricularia_cornea,137,96,train_mini/05593_Auricularia_cornea/b1a3aca6-dfc1-420e-8586-1af9029040d8.jpg
Leccinum aurantiacum,358,500,2012-08-10,61.81496,28.22128,5602,Leccinum,aurantiacum,12fe094c-79ce-4ea3-9a41-5e4da3b0ceab.jpg,05602_Leccinum_aurantiacum,223,38,train_mini/05602_Leccinum_aurantiacum/12fe094c-79ce-4ea3-9a41-5e4da3b0ceab.jpg
Pleurotus dryinus,333,500,2015-03-23,31.4246,-92.43274,5554,Pleurotus,dryinus,a75c773d-e1d7-4dc5-9ad1-d0b0ca63ef16.jpg,05554_Pleurotus_dryinus,82,159,train_mini/05554_Pleurotus_dryinus/a75c773d-e1d7-4dc5-9ad1-d0b0ca63ef16.jpg
Amanita phalloides,281,500,2015-05-25,38.11697,-122.87552,5497,Amanita,phalloides,bdad5301-1933-4eb2-9726-e4396eb13b6a.jpg,05497_Amanita_phalloides,145,206,train_mini/05497_Amanita_phalloides/bdad5301-1933-4eb2-9726-e4396eb13b6a.jpg
Roridomyces austrororidus,497,500,2015-05-27,-36.91766,174.93835,5541,Roridomyces,austrororidus,7927c322-b777-4be3-a7d5-b7e0793c1209.jpg,05541_Roridomyces_austrororidus,147,227,train_mini/05541_Roridomyces_austrororidus/7927c322-b777-4be3-a7d5-b7e0793c1209.jpg
Marasmiellus candidus,500,375,2015-01-31,48.49215,-122.69581,5547,Marasmiellus,candidus,9d0b4785-8240-4aaa-8e81-23cd877e1437.jpg,05547_Marasmiellus_candidus,31,216,train_mini/05547_Marasmiellus_candidus/9d0b4785-8240-4aaa-8e81-23cd877e1437.jpg
Fomitopsis betulina,500,333,2015-05-31,52.08326,23.82746,5652,Fomitopsis,betulina,b3d498db-9dc9-432b-9953-bf2fee8dcfb6.jpg,05652_Fomitopsis_betulina,151,170,train_mini/05652_Fomitopsis_betulina/b3d498db-9dc9-432b-9953-bf2fee8dcfb6.jpg
Artomyces pyxidatus,374,500,2015-06-01,44.55089,-73.13981,5697,Artomyces,pyxidatus,339e8f81-dea4-4e9d-8b25-6715c79facc3.jpg,05697_Artomyces_pyxidatus,152,274,train_mini/05697_Artomyces_pyxidatus/339e8f81-dea4-4e9d-8b25-6715c79facc3.jpg
Hypholoma fasciculare,500,400,2014-04-19,54.14907,-0.1677,5579,Hypholoma,fasciculare,5dbea4e6-8e27-405d-9a67-d749802bd0b6.jpg,05579_Hypholoma_fasciculare,109,259,train_mini/05579_Hypholoma_fasciculare/5dbea4e6-8e27-405d-9a67-d749802bd0b6.jpg
Sarcoscypha austriaca,500,375,2014-04-12,41.7206,-81.17287,5460,Sarcoscypha,austriaca,4b5e4af0-51af-4703-8084-eebb2b61426e.jpg,05460_Sarcoscypha_austriaca,102,127,train_mini/05460_Sarcoscypha_austriaca/4b5e4af0-51af-4703-8084-eebb2b61426e.jpg
Auricularia cornea,373,500,2015-06-08,-41.29313,174.75215,5593,Auricularia,cornea,ebf74180-c09b-40a4-8c46-4e5c706853fb.jpg,05593_Auricularia_cornea,159,96,train_mini/05593_Auricularia_cornea/ebf74180-c09b-40a4-8c46-4e5c706853fb.jpg
